lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre,audio_previews

https://www.last.fm/music/ani%2bdifranco/_/gravel,Gravel,Ani DiFranco,['angry'],8,3.7537142857142856,4.749714285714286,4.652000000000001,0183cebd-91a5-43fd-859f-e1b6bd456e2e,7LjFcq4C2NGlXrSadUma79,folk,audio_previews\7LjFcq4C2NGlXrSadUma79.mp3

https://www.last.fm/music/converge/_/trespasses,Trespasses,Converge,['angry'],2,2.41,5.435,3.475,00381c9d-ef89-470d-9af6-9ad364d4091f,5mQ6F8LKkOPvzfDukU8Sh0,hardcore,audio_previews\5mQ6F8LKkOPvzfDukU8Sh0.mp3

https://www.last.fm/music/mclusky/_/to%2bhell%2bwith%2bgood%2bintentions,To Hell With Good Intentions,mclusky,"['angry', 'dark']",5,4.56,4.090000000000001,3.992,733469cd-b499-4eca-9131-6199b11ba956,4xckfMNLu4MGOzZMLWLTcZ,indie rock,audio_previews\4xckfMNLu4MGOzZMLWLTcZ.mp3

https://www.last.fm/music/tom%2bwaits/_/shake%2bit,Shake It,Tom Waits,"['angry', 'quirky']",5,4.156451612903226,4.115806451612903,5.3664516129032265,339c3924-7723-45ba-9250-440398ebfe6f,4osAGX0bAz9H4cIuImnA8L,alternative,audio_previews\4osAGX0bAz9H4cIuImnA8L.mp3

https://www.last.fm/music/glassjaw/_/stuck%2bpig,Stuck Pig,Glassjaw,['angry'],4,3.819795918367347,5.746938775510205,4.620204081632653,ecd8022e-fbfa-4fa1-8977-49c05875ed07,7qkg4wiv2zngY250gNOSVA,post-hardcore,audio_previews\7qkg4wiv2zngY250gNOSVA.mp3

https://www.last.fm/music/damageplan/_/new%2bfound%2bpower,New Found Power,Damageplan,['angry'],2,3.023333333333333,6.018666666666666,4.504666666666666,d8c2a23a-20d9-4dcb-87da-596a470fe0d4,7dJZjbVExc2xjdhJAqgkbv,groove metal,audio_previews\7dJZjbVExc2xjdhJAqgkbv.mp3

https://www.last.fm/music/aesop%2brock/_/citronella,Citronella,Aesop Rock,['angry'],2,3.12,5.6000000000000005,4.1850000000000005,8fef3493-2219-46e9-9baf-44e379307d5a,0lbcZq4CItnajRmqwnCq16,hip-hop,audio_previews\0lbcZq4CItnajRmqwnCq16.mp3

https://www.last.fm/music/art%2bof%2bdying/_/you%2bdon%2527t%2bknow%2bme,You Don't Know Me,Art of Dying,['angry'],2,3.8975,5.99,4.5625,fb131554-2bd2-4f7a-bec1-3074388043f7,7EMaslxt5uFetZAI94TvSu,alternative rock,audio_previews\7EMaslxt5uFetZAI94TvSu.mp3

https://www.last.fm/music/cursive/_/the%2bradiator%2bhums,The Radiator Hums,Cursive,['angry'],5,4.819056603773585,4.551132075471698,5.257924528301887,879ce2e6-06f3-4d5c-b9a8-bfc5c15fa07b,4AibvJgB8xAGNgsWtxl3Tk,indie rock,audio_previews\4AibvJgB8xAGNgsWtxl3Tk.mp3

https://www.last.fm/music/titus%2bandronicus/_/arms%2bagainst%2batrophy,Arms Against Atrophy,Titus Andronicus,['angry'],3,4.04,5.21,4.46,a670e810-8dab-4137-906e-e21cccb37a2b,5y6WoLQ8rd1u3cDvndFGlX,indie rock,audio_previews\5y6WoLQ8rd1u3cDvndFGlX.mp3

https://www.last.fm/music/adolescents/_/who%2bis%2bwho,Who Is Who,Adolescents,['angry'],2,2.5088235294117647,5.74735294117647,4.16029411764706,269d1baf-7b02-4adf-8465-9f46b3ff0bf1,1sIQmwbVZAoDKVPUGhhhk1,punk,audio_previews\1sIQmwbVZAoDKVPUGhhhk1.mp3

https://www.last.fm/music/dropkick%2bmurphys/_/the%2bnew%2bamerican%2bway,The New American Way,Dropkick Murphys,['angry'],1,2.53,6.2,4.11,f54af6d2-d69b-4314-bb71-1b85be59a727,55W3gbQsbzeUP7uJK28A1K,punk,audio_previews\55W3gbQsbzeUP7uJK28A1K.mp3

https://www.last.fm/music/lou%2breed/_/romeo%2bhad%2bjuliette,Romeo Had Juliette,Lou Reed,"['angry', 'cynical']",7,3.4955000000000007,4.625249999999999,4.626,6f0e3732-396e-4c61-9b97-a3d490c3af3c,6tM8cMX9S4AyRd5sDDrzhN,rock,audio_previews\6tM8cMX9S4AyRd5sDDrzhN.mp3

https://www.last.fm/music/the%2bgaslight%2banthem/_/angry%2bjohnny%2band%2bthe%2bradio,Angry Johnny and the Radio,The Gaslight Anthem,['angry'],4,6.2325,5.105,5.965,af7a257a-5a90-4e0f-8506-d628749f14f8,15ajHgwqNYTPFlD0ijNqoS,punk,audio_previews\15ajHgwqNYTPFlD0ijNqoS.mp3

https://www.last.fm/music/every%2btime%2bi%2bdie/_/champing%2bat%2bthe%2bbit,Champing at the Bit,Every Time I Die,"['angry', 'driving']",2,1.265,3.1000000000000005,2.055,6b6ec22e-7125-43fc-b04b-437dd8f86643,6Pc87N1oVOfSgrVEunfe0J,hardcore,audio_previews\6Pc87N1oVOfSgrVEunfe0J.mp3

https://www.last.fm/music/bright%2beyes/_/the%2bcalendar%2bhung%2bitself...,The Calendar Hung Itself...,Bright Eyes,['angry'],8,4.293,4.746,4.618,1db00e95-2d54-4aea-80fa-afc526b20930,2oYjBqFcNA07SUj62EkKpY,indie,audio_previews\2oYjBqFcNA07SUj62EkKpY.mp3

https://www.last.fm/music/shakira/_/costume%2bmakes%2bthe%2bclown,Costume Makes the Clown,Shakira,"['angry', 'fierce', 'powerful', 'energetic']",7,6.052525773195876,6.11,5.815721649484536,cb70eb62-a915-463d-b3b3-70c1d1ec84cb,6IkZCUzTNVdBpIixdippHA,rock,audio_previews\6IkZCUzTNVdBpIixdippHA.mp3

https://www.last.fm/music/guided%2bby%2bvoices/_/as%2bwe%2bgo%2bup%252c%2bwe%2bgo%2bdown,"As We Go Up, We Go Down",Guided by Voices,"['angry', 'bittersweet']",3,2.54,3.47,2.8766666666666665,1a41d81f-df96-4c52-a9e3-bb7b1ce58f4a,7g516Dn1Xrp8OdtLntHVmr,indie,audio_previews\7g516Dn1Xrp8OdtLntHVmr.mp3

https://www.last.fm/music/silverchair/_/learn%2bto%2bhate,Learn To Hate,Silverchair,['angry'],6,3.2939534883720927,5.338372093023256,4.480930232558139,b2214fda-c6f7-46a6-9bc3-3b113f654cf1,0HLrgX6j6ubJ4wh0kzVVwA,grunge,audio_previews\0HLrgX6j6ubJ4wh0kzVVwA.mp3

https://www.last.fm/music/gesaffelstein/_/obsession,Obsession,Gesaffelstein,['angry'],2,3.885,5.1000000000000005,3.645,7077cbf4-f819-4289-bf11-464372c02649,7nyprGzLfhdp0zJfa0peji,electronic,audio_previews\7nyprGzLfhdp0zJfa0peji.mp3

https://www.last.fm/music/misfits/_/kong%2bunleashed,Kong Unleashed,Misfits,['angry'],1,2.53,6.2,4.11,5dac80cd-b81c-4be7-b323-9ae8fa771bf4,1Cwcwri8fB0Li6PJqgBX2I,horror punk,audio_previews\1Cwcwri8fB0Li6PJqgBX2I.mp3

https://www.last.fm/music/the%2bveronicas/_/i%2bdon%2527t%2bwanna%2bwait,I Don't Wanna Wait,The Veronicas,['angry'],6,5.408571428571428,5.798571428571428,5.632857142857143,cb23026e-9db9-494a-a9f8-9f4b2ef36ce3,4wGaMOlUv7j7g2Mlc47k0M,pop,audio_previews\4wGaMOlUv7j7g2Mlc47k0M.mp3

https://www.last.fm/music/dead%2bkennedys/_/government%2bflu,Government Flu,Dead Kennedys,['angry'],2,2.52,6.11,4.453333333333333,bcce43b0-3d9f-4656-ac8b-5acb5a2c8413,1PuMbKR2PHJ5jWW5aj1KzX,punk,audio_previews\1PuMbKR2PHJ5jWW5aj1KzX.mp3

https://www.last.fm/music/tom%2bwaits/_/all%2bthe%2btime,All The Time,Tom Waits,"['angry', 'nervous']",3,3.2982894736842105,4.378026315789474,4.969605263157895,022f34b7-a055-42dd-ae6e-c933b912a8b4,62EnbSrZNKr4gDc2cfHRgx,rock,audio_previews\62EnbSrZNKr4gDc2cfHRgx.mp3

https://www.last.fm/music/adolescents/_/l.a.%2bgirl,L.A. Girl,Adolescents,['angry'],1,2.53,6.2,4.11,ef1664b5-bef6-49ee-91a0-61fa2b50e10c,0KrHGddsTgJvfdpdLc0vWO,punk,audio_previews\0KrHGddsTgJvfdpdLc0vWO.mp3

https://www.last.fm/music/kate%2bbush/_/get%2bout%2bof%2bmy%2bhouse,Get Out of My House,Kate Bush,"['angry', 'manic', 'dark', 'cynical']",17,4.062105263157895,4.968157894736842,4.30078947368421,3173bc2f-7ee2-4635-a068-1b906120c6fd,5YsEglADppBRUYCIIvnglm,alternative,audio_previews\5YsEglADppBRUYCIIvnglm.mp3

https://www.last.fm/music/alanis%2bmorissette/_/baba,Baba,Alanis Morissette,"['angry', 'sarcastic']",7,3.6042857142857145,5.1850000000000005,4.395714285714285,309a8308-51ce-4436-8620-e08cd7be58ca,60usyT7p4x6HJnbqzsUyEM,rock,audio_previews\60usyT7p4x6HJnbqzsUyEM.mp3

https://www.last.fm/music/geto%2bboys/_/still,Still,Geto Boys,['angry'],3,1.5119999999999998,3.804,2.478,871308c0-82c8-43d8-9546-db3a17e45eb3,5PONCrsJnRyMsHBsnUS6I9,rap,audio_previews\5PONCrsJnRyMsHBsnUS6I9.mp3

https://www.last.fm/music/bikini%2bkill/_/magnet,Magnet,Bikini Kill,['angry'],3,2.2088235294117644,4.832941176470588,3.1629411764705884,f0f6b83b-c8d2-4d23-a5df-816b280924ab,660s5fvZVVupYoxBPzS9Ze,riot grrrl,audio_previews\660s5fvZVVupYoxBPzS9Ze.mp3

https://www.last.fm/music/system%2bof%2ba%2bdown/_/shame,Shame,System of a Down,['angry'],4,5.3,6.3125,5.409999999999999,68cef208-70d9-455b-8ead-c3a901915ae5,44go3ZmDNtKdfCc15IseAx,metal,audio_previews\44go3ZmDNtKdfCc15IseAx.mp3

https://www.last.fm/music/every%2btime%2bi%2bdie/_/gloom%2band%2bhow%2bit%2bgets%2bthat%2bway,Gloom and How It Gets That Way,Every Time I Die,['angry'],1,2.53,6.200000000000001,4.11,83226029-d15b-4194-9aad-e377712fa4ff,1esc6EuXlZmtPcSaEolqiU,hardcore,audio_previews\1esc6EuXlZmtPcSaEolqiU.mp3

https://www.last.fm/music/tori%2bamos/_/pancake,Pancake,Tori Amos,['angry'],10,4.39,4.284487179487178,4.948717948717949,9371eefe-c000-475c-8dd2-a9a6869ea8ac,3UkYhZrL4RrjQbxxth6uQ0,alternative,audio_previews\3UkYhZrL4RrjQbxxth6uQ0.mp3

https://www.last.fm/music/the%2bblood%2bbrothers/_/every%2bbreath%2bis%2ba%2bbomb,Every Breath Is A Bomb,The Blood Brothers,['angry'],3,6.591186440677966,6.088135593220339,6.235084745762712,a54b06d2-9e45-4a06-b22d-a82792428645,4LI8G8V0gsfbi5wBJETAWW,experimental,audio_previews\4LI8G8V0gsfbi5wBJETAWW.mp3

https://www.last.fm/music/stabbing%2bwestward/_/shame,Shame,Stabbing Westward,['angry'],7,3.456666666666667,4.615,4.013333333333334,d4016854-750b-4404-b146-e177ad083c67,1CFRJ8223pGmAL82T1oZvi,industrial,audio_previews\1CFRJ8223pGmAL82T1oZvi.mp3

https://www.last.fm/music/glassjaw/_/babe,Babe,Glassjaw,['angry'],2,2.5,5.895,4.505,fa5aedbd-c5bd-40eb-a01e-008f65073ac8,7xW0HBZi5iFrwuKQ5pmP5C,post-hardcore,audio_previews\7xW0HBZi5iFrwuKQ5pmP5C.mp3

https://www.last.fm/music/jack%2boff%2bjill/_/fear%2bof%2bdying,Fear of Dying,Jack Off Jill,['angry'],7,3.2876470588235294,5.571176470588235,4.061176470588236,2cc096b2-5db0-44dc-a98b-35ce3d47922d,78EGz1N277AgdqBDpiehpD,rock,audio_previews\78EGz1N277AgdqBDpiehpD.mp3

https://www.last.fm/music/bikini%2bkill/_/sugar,Sugar,Bikini Kill,['angry'],1,2.53,6.2,4.11,d35950c7-c8bf-406c-8770-ff54bb629935,3OJVrGpVbq0KD6j0NMOrlA,punk,audio_previews\3OJVrGpVbq0KD6j0NMOrlA.mp3

https://www.last.fm/music/envy%2bon%2bthe%2bcoast/_/sugar%2bskulls,Sugar Skulls,Envy on the Coast,['angry'],3,3.332564102564102,5.371794871794871,4.171538461538462,9548a7da-23dd-4924-8146-9f9105da4e98,3fmDLAPVx4GiDtnPyDcqxO,emo,audio_previews\3fmDLAPVx4GiDtnPyDcqxO.mp3

https://www.last.fm/music/poe/_/control,Control,Poe,['angry'],8,4.364285714285714,4.600357142857143,4.778571428571429,64a67036-fdb6-410c-96c1-ab4f48da3e06,0owm8bC565CWVhe4Ph0yNX,rock,audio_previews\0owm8bC565CWVhe4Ph0yNX.mp3

https://www.last.fm/music/ben%2bfolds/_/brick,Brick,Ben Folds,"['angry', 'relaxed', 'literate']",10,4.715070821529746,3.4651558073654387,5.164730878186968,bc3af259-4cce-4ae0-8b50-20133c2004dc,4jKq1e80xAYixkIwt6YyV1,singer-songwriter,audio_previews\4jKq1e80xAYixkIwt6YyV1.mp3

https://www.last.fm/music/this%2bprovidence/_/losing%2bcontrol,Losing Control,This Providence,['angry'],3,6.699404761904762,5.706071428571429,5.716428571428571,43b268bc-134a-4a6c-a63f-970caac4974a,0ORoS4Y3jKjcFM1tCghFaF,rock,audio_previews\0ORoS4Y3jKjcFM1tCghFaF.mp3

https://www.last.fm/music/smile%2bempty%2bsoul/_/faker,Faker,Smile Empty Soul,"['angry', 'bitter']",4,3.735,5.132499999999999,4.900000000000001,80c2f3d9-9019-4b6c-8dcb-e81d3d3a0e69,1VU6IdkzNFTpRR7vkhhiJu,alternative rock,audio_previews\1VU6IdkzNFTpRR7vkhhiJu.mp3

https://www.last.fm/music/titus%2bandronicus/_/the%2bbattle%2bof%2bhampton%2broads,The Battle of Hampton Roads,Titus Andronicus,['angry'],3,5.438544303797468,5.056645569620254,4.850189873417722,14e05575-3f59-4398-888e-fa93b4a4b973,36DRRyVWwc0aypv0vaS9AL,indie,audio_previews\36DRRyVWwc0aypv0vaS9AL.mp3

https://www.last.fm/music/from%2bfirst%2bto%2blast/_/shame%2bshame,Shame Shame,From First to Last,['angry'],2,6.1245714285714286,5.648000000000001,5.299428571428572,ee37a7da-1bd1-4d1c-aa70-d7317bcfeaaf,5whEXN8r6D7qe9iAIf7A7N,post-hardcore,audio_previews\5whEXN8r6D7qe9iAIf7A7N.mp3

https://www.last.fm/music/face%2bto%2bface/_/i%2bwon%2527t%2blie%2bdown,I Won't Lie Down,Face to Face,"['angry', 'defiant', 'cathartic']",6,3.7093975903614456,4.2374698795180725,4.145903614457832,ca420683-463b-4b66-b2ae-50cf471c319b,5sEmIMKfc3Y75rDHc6dnOb,punk,audio_previews\5sEmIMKfc3Y75rDHc6dnOb.mp3

https://www.last.fm/music/cursive/_/the%2bgame%2bof%2bwho%2bneeds%2bwho%2bthe%2bworst,The Game Of Who Needs Who The Worst,Cursive,"['angry', 'intense', 'tragic']",3,3.809830508474576,5.888813559322034,4.52542372881356,ff72cbda-e3ba-430a-b94f-1100c5b7ce54,3JPb5kcCPNB9h0cn9POaGX,indie,audio_previews\3JPb5kcCPNB9h0cn9POaGX.mp3

https://www.last.fm/music/the%2bclash/_/lightning%2bstrikes%2b%2528not%2bonce%2bbut%2btwice%2529,Lightning Strikes (Not Once but Twice),The Clash,['angry'],1,2.53,6.200000000000001,4.11,bcc1d276-b1ea-4884-a044-8b75b60410d2,4DmbZ96tQFGJKyDfAYe6cQ,punk,audio_previews\4DmbZ96tQFGJKyDfAYe6cQ.mp3

https://www.last.fm/music/sebadoh/_/not%2btoo%2bamused,Not Too Amused,Sebadoh,['angry'],2,4.009310344827586,5.244827586206896,4.913448275862069,c89c43cd-e313-4631-88cc-932ab97471f7,0qAd2lsI3Wb5sSaOhcsoJV,indie rock,audio_previews\0qAd2lsI3Wb5sSaOhcsoJV.mp3

https://www.last.fm/music/lostprophets/_/if%2bit%2bwasn%2527t%2bfor%2bhate%252c%2bwe%2527d%2bbe%2bdead%2bby%2bnow,"If It Wasn't For Hate, We'd Be Dead By Now",Lostprophets,"['angry', 'energetic']",2,5.05,6.15,4.96,11f269f2-e950-47e3-85e9-f0eb7d87d33d,0zkWAXa36oaEb4NdMnj0he,rock,audio_previews\0zkWAXa36oaEb4NdMnj0he.mp3

https://www.last.fm/music/jedi%2bmind%2btricks/_/put%2bem%2bin%2bthe%2bgrave,Put em in the Grave,Jedi Mind Tricks,"['angry', 'confrontational', 'hostile', 'malevolent', 'menacing', 'outrageous', 'scary music', 'eerie', 'gloomy', 'paranoid', 'bleak', 'brooding', 'somber']",14,3.235454545454545,4.151818181818182,3.916363636363637,58f5d483-7f3d-42f5-a523-842ba97a0812,5QluxyMLe9F8P4VsdB7Jbh,rap,audio_previews\5QluxyMLe9F8P4VsdB7Jbh.mp3

https://www.last.fm/music/manic%2bstreet%2bpreachers/_/stay%2bbeautiful,Stay Beautiful,Manic Street Preachers,"['angry', 'explosive', 'provocative']",3,4.571089108910891,6.066930693069307,4.438712871287128,6d628a5a-1758-4ed6-9c5e-d3549bd920a4,1u2DxL3aR82DxlU2Kj1R4F,rock,audio_previews\1u2DxL3aR82DxlU2Kj1R4F.mp3

https://www.last.fm/music/iceage/_/new%2bbrigade,New Brigade,Iceage,['angry'],1,2.53,6.2,4.11,838a8d41-1104-41d2-9836-458a81324cd1,6P2E4QNe99SlxjQDqZrtHW,post-punk,audio_previews\6P2E4QNe99SlxjQDqZrtHW.mp3

https://www.last.fm/music/meshuggah/_/terminal%2billusions,Terminal Illusions,Meshuggah,['angry'],1,2.53,6.2,4.11,a183c916-7199-4650-b110-d2bb606698b5,4ri8PQB9dbxVtwyFVNb29j,progressive metal,audio_previews\4ri8PQB9dbxVtwyFVNb29j.mp3

https://www.last.fm/music/the%2bclash/_/midnight%2blog,Midnight Log,The Clash,['angry'],1,2.53,6.2,4.11,6e55ceed-a61c-4f2d-a9e2-ba6b7fc27c8c,1iO8y8VhSpT27nCLwyoGuE,punk,audio_previews\1iO8y8VhSpT27nCLwyoGuE.mp3

https://www.last.fm/music/cypress%2bhill/_/lil%2527%2bputos,Lil' Putos,Cypress Hill,['angry'],1,2.53,6.2,4.11,eccf1662-0e82-4b38-88b3-939ab76d66b6,5HNWXHeqgZII2dC3YwjUaE,hip hop,audio_previews\5HNWXHeqgZII2dC3YwjUaE.mp3

https://www.last.fm/music/ramones/_/cretin%2bfamily,Cretin Family,Ramones,['angry'],1,2.53,6.2,4.11,638155c7-571a-4762-9f7a-1ff108104cde,0yjiVLQ6qJmbeaaklBFh0V,punk,audio_previews\0yjiVLQ6qJmbeaaklBFh0V.mp3

https://www.last.fm/music/soulfly/_/molotov,Molotov,Soulfly,['angry'],5,2.835714285714286,5.052857142857143,3.84,550f7ff4-2813-439f-b302-8194857b959e,6Sa7qMMmSs7qVtysruF7aR,thrash metal,audio_previews\6Sa7qMMmSs7qVtysruF7aR.mp3

https://www.last.fm/music/the%2bbronx/_/history%2527s%2bstranglers,History's Stranglers,The Bronx,['angry'],2,3.2722413793103446,5.522413793103448,4.464310344827586,d9b0ae89-aa06-447e-aaf0-7423c1f401ef,5lWxhOZyvgTrCxAbcnCAeB,hardcore,audio_previews\5lWxhOZyvgTrCxAbcnCAeB.mp3

https://www.last.fm/music/have%2bheart/_/brotherly%2blove,Brotherly Love,Have Heart,['angry'],2,5.940571428571429,6.101428571428571,5.897428571428573,2f8fe3d2-ee17-4284-8c53-43d4f686e841,0yK37PGtYHYxB2GVOYgJR2,hardcore,audio_previews\0yK37PGtYHYxB2GVOYgJR2.mp3

https://www.last.fm/music/jack%2boff%2bjill/_/when%2bi%2bam%2bqueen,When I Am Queen,Jack Off Jill,['angry'],7,2.940112359550562,5.294943820224719,4.008876404494382,d78ed4d9-ec37-4129-be68-b4d8f7218d66,4yaKON1eTD49KkW3b1AwPY,rock,audio_previews\4yaKON1eTD49KkW3b1AwPY.mp3

https://www.last.fm/music/rites%2bof%2bspring/_/drink%2bdeep,Drink Deep,Rites of Spring,['angry'],3,3.94,4.83,4.423333333333334,b00903a6-2e52-4ceb-aa52-ef065b7afbf0,2PyNMajGiD8hWsuPx4owt8,emo,audio_previews\2PyNMajGiD8hWsuPx4owt8.mp3

https://www.last.fm/music/mr.%2bbungle/_/everyone%2bi%2bwent%2bto%2bhigh%2bschool%2bwith%2bis%2bdead,Everyone I Went to High School With Is Dead,Mr. Bungle,['angry'],1,2.53,6.200000000000001,4.11,099357c4-d340-4dd3-8c0d-a5833b45f018,2apsFfsxR5nkYkHaDMOs74,avant-garde,audio_previews\2apsFfsxR5nkYkHaDMOs74.mp3

https://www.last.fm/music/fugazi/_/downed%2bcity,Downed City,Fugazi,['angry'],1,2.53,6.2,4.11,c29d4cef-725d-4bc2-a1fd-e280bc413867,5CZFWxX4iw2hFohUsMnVGq,punk,audio_previews\5CZFWxX4iw2hFohUsMnVGq.mp3

https://www.last.fm/music/coal%2bchamber/_/not%2bliving,Not Living,Coal Chamber,['angry'],1,2.53,6.2,4.11,04cfc9f2-80d4-4985-8248-f62dcd2eabe7,1NM2jn3z5dxdUat7qxTZ0T,nu metal,audio_previews\1NM2jn3z5dxdUat7qxTZ0T.mp3

https://www.last.fm/music/carissa%2527s%2bwierd/_/sofisticated%2bfuck%2bprincess%2bplease%2bleave%2bme%2balone,Sofisticated Fuck Princess Please Leave Me Alone,Carissa's Wierd,['angry'],2,3.135,5.165000000000001,4.035,e7346bee-1f96-4cef-bbfa-d1aab18d74ba,2umcmHfT2rJ25R8320AorW,acoustic,audio_previews\2umcmHfT2rJ25R8320AorW.mp3

https://www.last.fm/music/head/_/save%2bme%2bfrom%2bmyself,Save Me From Myself,Head,['angry'],2,4.223103448275862,5.5793103448275865,4.858275862068966,f0a85a61-df1d-4224-b19a-c38811facc8a,6ApS4uU27SmWkryPXwGZ8x,alternative metal,audio_previews\6ApS4uU27SmWkryPXwGZ8x.mp3

https://www.last.fm/music/machine%2bhead/_/white-knuckle%2bblackout%2521,White-Knuckle Blackout!,Machine Head,['angry'],1,2.53,6.2,4.11,8669fc47-6110-4184-b038-8a5cb8f3df1e,1hKHFbVgr2UnnwpzkbRrZB,metal,audio_previews\1hKHFbVgr2UnnwpzkbRrZB.mp3

https://www.last.fm/music/every%2btime%2bi%2bdie/_/hit%2bof%2bthe%2bsearch%2bparty,Hit of the Search Party,Every Time I Die,['angry'],1,2.53,6.2,4.11,7b3dc597-e555-4806-ba0d-7375890c846a,0LMQpAwXJ2qMRYoHNHQCip,hardcore,audio_previews\0LMQpAwXJ2qMRYoHNHQCip.mp3

https://www.last.fm/music/sebadoh/_/not%2ba%2bfriend,Not a Friend,Sebadoh,"['angry', 'bitter']",5,2.7426717557251905,5.069007633587787,4.440687022900764,f16bea8f-e2c6-49bf-9d02-7f806d6b4e70,6Z28TjDNV65WracUmCEJIY,lo-fi,audio_previews\6Z28TjDNV65WracUmCEJIY.mp3

https://www.last.fm/music/jack%2boff%2bjill/_/nazi%2bhalo,Nazi Halo,Jack Off Jill,['angry'],6,2.8746078431372557,5.752450980392156,4.046274509803922,cdcdcc05-dccf-4548-aed7-dca5af7c604e,0UwrQ4tgKCsLQoNUK9Dvrl,rock,audio_previews\0UwrQ4tgKCsLQoNUK9Dvrl.mp3

https://www.last.fm/music/kmfdm/_/free%2byour%2bhate,Free Your Hate,KMFDM,['angry'],3,1.9955555555555555,5.537777777777778,3.8133333333333335,a0bc2e20-10ea-4178-b78c-020d12ace6e6,7LZN1TG85lyhHCGeXk3NC8,industrial,audio_previews\7LZN1TG85lyhHCGeXk3NC8.mp3

https://www.last.fm/music/rishloo/_/el%2bempe,El Empe,Rishloo,['angry'],8,4.2265,5.58125,4.531875,ffcf5212-1f7c-409f-b094-e09cd02f131c,2eCisU4QtPRHUaFj7ZcB98,progressive metal,audio_previews\2eCisU4QtPRHUaFj7ZcB98.mp3

https://www.last.fm/music/the%2bblood%2bbrothers/_/devastator,Devastator,The Blood Brothers,['angry'],4,4.75,4.4025,4.3100000000000005,837554d0-d111-4801-a648-d7de0e191120,2EaWpwanyHqH1nQBB0eNUi,post-hardcore,audio_previews\2EaWpwanyHqH1nQBB0eNUi.mp3

https://www.last.fm/music/fugazi/_/arpeggiator,Arpeggiator,Fugazi,['angry'],1,2.53,6.200000000000001,4.11,c02bcf96-900f-459e-9780-6e0d642603ec,18CrxbPSUzPlibPB7jjsbi,punk,audio_previews\18CrxbPSUzPlibPB7jjsbi.mp3

https://www.last.fm/music/poe/_/wild,Wild,Poe,"['angry', 'sensual']",12,5.359795918367347,5.456734693877551,5.314795918367347,f4cb6722-7511-45d3-bf4e-507faa89c100,2lSpBh5zKs5Zg0bWMSUbNr,alternative,audio_previews\2lSpBh5zKs5Zg0bWMSUbNr.mp3

https://www.last.fm/music/death%2bfrom%2babove%2b1979/_/government%2btrash,Government Trash,Death from Above 1979,"['angry', 'energetic']",2,5.05,6.15,4.96,e2ba2494-cddb-484d-b586-77f9494d662e,0JrGRG6Z6NDWDvloAEhCad,dance rock,audio_previews\0JrGRG6Z6NDWDvloAEhCad.mp3

https://www.last.fm/music/cursive/_/some%2bred%2bhanded%2bsleight%2bof%2bhand,Some Red Handed Sleight of Hand,Cursive,['angry'],2,2.3149999999999995,4.845,3.975,9e52014a-7717-4195-aaca-e2c1ee6d775d,2VZXxOYZy6nstzcUOlzBkK,indie,audio_previews\2VZXxOYZy6nstzcUOlzBkK.mp3

https://www.last.fm/music/handsome%2bboy%2bmodeling%2bschool/_/rock%2bn%2527%2broll%2b%2528could%2bnever%2bhip%2bhop%2blike%2bthis%2529,Rock N' Roll (Could Never Hip Hop Like This),Handsome Boy Modeling School,"['angry', 'energetic']",2,5.050000000000001,6.15,4.96,ffadb2c7-86d9-4109-a7f9-51c0a6965908,2ye5A347XzzLI66C718tN2,hip-hop,audio_previews\2ye5A347XzzLI66C718tN2.mp3

https://www.last.fm/music/hopsin/_/sag%2bmy%2bpants,Sag My Pants,Hopsin,['angry'],1,2.53,6.2,4.11,9620ea44-174e-4682-b5e2-72b924f6f6e9,2fpzSINgTCbf4sS7LH39G5,hip-hop,audio_previews\2fpzSINgTCbf4sS7LH39G5.mp3

https://www.last.fm/music/atmosphere/_/flesh,Flesh,Atmosphere,['angry'],1,2.53,6.2,4.11,5c9f896d-8e00-4a24-adf9-773281210cfb,1EvebP6vQuJ3V1K6hLRx6V,hip-hop,audio_previews\1EvebP6vQuJ3V1K6hLRx6V.mp3

https://www.last.fm/music/staind/_/king%2bof%2ball%2bexcuses,King of All Excuses,Staind,"['angry', 'powerful']",2,4.495,5.805,5.530000000000001,744fbbbe-dc60-4e7e-815b-13c4e1ef4ed6,2gVOFfBOpO0Q8kCoSFgZPE,alternative metal,audio_previews\2gVOFfBOpO0Q8kCoSFgZPE.mp3

https://www.last.fm/music/transplants/_/one%2bseventeen,One Seventeen,Transplants,['angry'],1,2.53,6.200000000000001,4.11,c0ff2a65-3f82-4059-b198-93e16b828de7,2WJqLZ2EOysq6m7qpmLzo7,punk,audio_previews\2WJqLZ2EOysq6m7qpmLzo7.mp3

https://www.last.fm/music/strapping%2byoung%2blad/_/rape%2bsong,Rape Song,Strapping Young Lad,['angry'],3,3.6599999999999993,5.29,4.586,474b90b2-be0e-4b49-b619-92a1019a10e6,4bKDkPCJUrhi0LYudZnkGW,metal,audio_previews\4bKDkPCJUrhi0LYudZnkGW.mp3

